nd_id,ca_id,dmnd_pf_id,grid_losses,grid_losses_absolute,dmnd_sum,dmnd_sum_yr2020,dmnd_sum_yr2025,dmnd_sum_yr2030,dmnd_sum_yr2035,dmnd_sum_yr2040,dmnd_sum_yr2045,dmnd_sum_yr2050,vc_dmnd_flex
14,0.0,52,0.0413336227316051,0.0,1008107.9982141682,1046426.3408775077,1074690.571981857,1093811.6791770665,1112932.786372276,1136318.9329530434,1165800.495085931,1196944.4428559586,0.1
15,0.0,53,0.0413336227316051,0.0,44200.603135574805,45925.320365441876,47197.14968724625,48057.12658071102,48917.103474175696,49970.39821841285,51298.261230763484,52701.00647902162,0.1
16,0.0,54,0.0413336227316051,0.0,2549413.4510516347,2637748.832646014,2702973.6299728537,2747181.857677323,2791390.085381793,2845171.9180346765,2912964.7962122005,2984578.8676525145,0.1
17,0.0,55,0.0413336227316051,0.0,196499.68750591742,203179.15041632287,208112.22156847728,211457.13884488377,214802.05612129119,218866.60488444418,223989.9228308192,229401.99593559123,0.1
18,0.0,56,0.0413336227316051,0.0,2989072.738895576,3094911.5719945473,3173040.989195918,3225971.6982354587,3278902.4072749894,3343378.8521204344,3424654.4346730094,3510511.5990721444,0.1
19,0.0,57,0.0413336227316051,0.0,625087.1407028575,646672.7521291571,662611.6968704418,673415.6107468135,684219.5246231841,697360.417999057,713924.6650673468,731422.5538144538,0.1
20,0.0,58,0.0413336227316051,0.0,1484086.44107656,1531608.77964596,1566289.38502461,1589291.826989,1612294.26895339,1642020.50255912,1679532.17794632,1719167.1550979,0.1
21,0.0,59,0.0413336227316051,0.0,1835452.44783789,1894225.97358408,1937117.41189449,1965565.81438724,1994014.21688,2030778.30738477,2077171.08782281,2126189.87393886,0.1
22,0.0,60,0.0413336227316051,0.0,12440618.691390598,12838983.1512371,13129699.497374902,13322521.560517099,13515343.6236594,13764529.0667605,14078977.3610451,14411224.610219501,0.1
23,0.0,61,0.0413336227316051,0.0,911586.7807372416,949119.3974052751,977163.2229250885,996578.0221299222,1015992.8213347556,1038325.1189816134,1066410.1004729313,1096063.995341239,0.1
24,0.0,62,0.0413336227316051,0.0,714903.8989880943,744802.986655139,767135.0636596718,782585.7652484677,798036.4668372633,815840.9064564963,838232.9293947212,861876.111101942,0.1
25,0.0,63,0.0413336227316051,0.0,488444.9827798177,508231.32870051434,523021.04535834695,533266.8696781684,543512.693997991,555275.8804898892,570068.3283479785,585686.9381868666,0.1
26,0.0,64,0.0413336227316051,0.0,192692.147809148,200581.78180327723,206477.5685434754,210560.16747571665,214642.7664079588,219335.83679859058,225237.69898438634,231469.2315759811,0.1
27,0.0,65,0.0413336227316051,0.0,790436.3260892648,824677.0106220479,850231.6207661708,867887.188418714,885542.7560712568,905968.0716251014,931659.4151720564,958786.947806651,0.1
28,0.0,66,0.0413336227316051,0.0,563984.1615903543,587382.2112854163,604861.8083333024,616959.2146638862,629056.6209944703,642984.1112868097,660499.7284960229,678993.9255247543,0.1
29,0.0,67,0.0413336227316051,0.0,171569.1630842537,179036.06536497513,184608.21122267956,188457.28163491705,192306.35204715445,196761.52984528962,202365.42453407883,208282.60556796595,0.1
30,0.0,68,0.0413336227316051,0.0,465977.1096819993,485018.405458676,499248.2972847697,509102.73910327355,518957.1809217762,530282.5472630315,544524.8800906657,559562.7490305698,0.1
31,0.0,69,0.0413336227316051,0.0,70772.3172223375,73504.82161074007,75549.66733207763,76969.1620849802,78388.65683788277,80008.9909448408,82046.22567093193,84197.16053697908,0.1
32,0.0,70,0.0413336227316051,0.0,352532.96476500016,365722.16008137487,375600.0144317287,382466.56334946543,389333.11226720124,397140.37595670385,406955.1764737235,417317.4868954531,0.1
33,0.0,71,0.0413336227316051,0.0,498002.970824479,517059.08982104686,531322.7568763777,541228.2087209227,551133.6605654676,562428.0676569327,576627.9513709719,591620.237598857,0.1
34,0.0,72,0.0413336227316051,0.0,192567.36546371534,199694.58288068156,205033.88776327984,208747.28012794704,212460.6724926143,216676.99184873296,221977.25281459754,227573.13414434818,0.1
47,2.0,109,0.0,0.0,0.0,379769.55486626294,759539.112746055,1139308.66761232,1519078.22549211,1898847.78035837,2278617.33823817,2658386.89310443,0.0
36,2.0,98,0.0,0.0,0.0,72721.1392777675,145442.279132588,218163.418410356,290884.558265176,363605.697542944,436326.837397764,509047.97667553206,0.0
37,2.0,99,0.0,0.0,0.0,102043.01607012199,204086.03294997,306129.049020092,408172.065899941,510215.081970063,612258.098849911,714301.114920033,0.0
38,2.0,100,0.0,0.0,0.0,171168.081770544,342336.16489933303,513504.24666987703,684672.329798665,855840.4115692091,1027008.4946979999,1198176.57646854,0.0
39,2.0,101,0.0,0.0,0.0,497561.89925887797,995123.802465985,1492685.70172486,1990247.60493197,2487809.50419085,2985371.40739795,3482933.30665683,0.0
40,2.0,102,0.0,0.0,0.0,123721.58393119801,247443.168844145,371164.75277534296,494886.33768829,618607.9216194879,742329.506532435,866051.090463633,0.0
41,2.0,103,0.0,0.0,0.0,297382.592910685,594765.188181145,892147.78109183,1189530.37636229,1486912.96927297,1784295.56454343,2081678.15745412,0.0
42,2.0,104,0.0,0.0,0.0,24753.5733510906,49507.1468986045,74260.72024969509,99014.2937972091,123767.8671483,148521.440695814,173275.014046904,0.0
43,2.0,105,0.0,0.0,0.0,244801.253747381,489602.509437297,734403.7631846791,979205.018874595,1224006.27262198,1468807.52831189,1713608.78205927,0.0
44,2.0,106,0.0,0.0,0.0,9302.12897384604,18604.258021505902,27906.3869953519,37208.516043011696,46510.6450168578,55812.774064517595,65114.9030383637,0.0
45,2.0,107,0.0,0.0,0.0,349891.314153014,699782.631082467,1049673.94523548,1399565.26216493,1749456.57631795,2099347.8932474,2449239.20740042,0.0
46,2.0,108,0.0,0.0,0.0,44295.0514942605,88590.1033400088,132885.154834269,177180.20668001802,221475.25817427802,265770.310020026,310065.361514287,0.0
48,2.0,110,0.0,0.0,0.0,361799.058926488,723598.120723906,1085397.17965039,1447196.24144781,1808995.3003743,2170794.36217172,2532593.42109821,0.0
49,2.0,111,0.0,0.0,0.0,141653.6133317,283307.22778744396,424960.841119144,566614.455574887,708268.068906588,849921.6833623309,991575.296694031,0.0
50,2.0,112,0.0,0.0,0.0,117172.33792266,234344.67677510102,351517.01469776104,468689.35355020204,585861.691472862,703034.030325302,820206.368247963,0.0
51,2.0,113,0.0,0.0,0.0,511375.237327645,1022750.47871313,1534125.71604077,2045500.95742626,2556876.1947538997,3068251.43613939,3579626.67346703,0.0
52,2.0,114,0.0,0.0,0.0,289973.031265343,579946.0648316661,869919.096097009,1159892.12966333,1449865.16092867,1739838.1944950002,2029811.22576034,0.0
53,2.0,115,0.0,0.0,0.0,138599.153011504,277198.307122813,415797.46013431705,554396.614245626,692995.76725713,831594.9213684391,970194.074379943,0.0
54,2.0,116,0.0,0.0,0.0,171776.967652379,343553.936667833,515330.904320212,687107.8733356671,858884.8409880459,1030661.8100035,1202438.77765588,0.0
55,2.0,117,0.0,0.0,0.0,20447.5743010706,40895.1487643958,61342.723065466394,81790.2975287916,102237.871829862,122685.446293187,143133.020594258,0.0
56,2.0,118,0.0,0.0,0.0,68817.69831009071,137635.39716626,206453.095476351,275270.79433252,344088.49264261103,412906.19149878,481723.889808871,0.0
57,2.0,119,0.0,0.0,0.0,119697.734340515,239395.469630849,359093.203971364,478790.939261698,598488.673602212,718186.408892547,837884.143233061,0.0
58,2.0,120,0.0,0.0,0.0,27304.018072104504,54608.0363608704,81912.05443297481,109216.072721741,136520.090793845,163824.109082611,191128.12715471603,0.0
35,2.0,97,0.0,0.0,0.0,41954.3953184577,83908.7909698298,125863.18628828699,167817.58193966,209771.977258117,251726.37290948897,293680.768227947,0.0
36,1.0,74,0.0,0.0,0.0,72721.1392777675,145442.279132588,218163.418410356,290884.558265176,363605.697542944,436326.837397764,509047.97667553206,0.0
35,1.0,73,0.0,0.0,0.0,41954.3953184577,83908.7909698298,125863.18628828699,167817.58193966,209771.977258117,251726.37290948897,293680.768227947,0.0
58,1.0,96,0.0,0.0,0.0,27304.018072104504,54608.0363608704,81912.05443297481,109216.072721741,136520.090793845,163824.109082611,191128.12715471603,0.0
46,1.0,84,0.0,0.0,0.0,44295.0514942605,88590.1033400088,132885.154834269,177180.20668001802,221475.25817427802,265770.310020026,310065.361514287,0.0
57,1.0,95,0.0,0.0,0.0,119697.734340515,239395.469630849,359093.203971364,478790.939261698,598488.673602212,718186.408892547,837884.143233061,0.0
37,1.0,75,0.0,0.0,0.0,102043.01607012199,204086.03294997,306129.049020092,408172.065899941,510215.081970063,612258.098849911,714301.114920033,0.0
38,1.0,76,0.0,0.0,0.0,171168.081770544,342336.16489933303,513504.24666987703,684672.329798665,855840.4115692091,1027008.4946979999,1198176.57646854,0.0
39,1.0,77,0.0,0.0,0.0,497561.89925887797,995123.802465985,1492685.70172486,1990247.60493197,2487809.50419085,2985371.40739795,3482933.30665683,0.0
40,1.0,78,0.0,0.0,0.0,123721.58393119801,247443.168844145,371164.75277534296,494886.33768829,618607.9216194879,742329.506532435,866051.090463633,0.0
41,1.0,79,0.0,0.0,0.0,297382.592910685,594765.188181145,892147.78109183,1189530.37636229,1486912.96927297,1784295.56454343,2081678.15745412,0.0
43,1.0,81,0.0,0.0,0.0,244801.253747381,489602.509437297,734403.7631846791,979205.018874595,1224006.27262198,1468807.52831189,1713608.78205927,0.0
44,1.0,82,0.0,0.0,0.0,9302.12897384604,18604.258021505902,27906.3869953519,37208.516043011696,46510.6450168578,55812.774064517595,65114.9030383637,0.0
45,1.0,83,0.0,0.0,0.0,349891.314153014,699782.631082467,1049673.94523548,1399565.26216493,1749456.57631795,2099347.8932474,2449239.20740042,0.0
42,1.0,80,0.0,0.0,0.0,24753.5733510906,49507.1468986045,74260.72024969509,99014.2937972091,123767.8671483,148521.440695814,173275.014046904,0.0
47,1.0,85,0.0,0.0,0.0,379769.55486626294,759539.112746055,1139308.66761232,1519078.22549211,1898847.78035837,2278617.33823817,2658386.89310443,0.0
49,1.0,87,0.0,0.0,0.0,141653.6133317,283307.22778744396,424960.841119144,566614.455574887,708268.068906588,849921.6833623309,991575.296694031,0.0
50,1.0,88,0.0,0.0,0.0,117172.33792266,234344.67677510102,351517.01469776104,468689.35355020204,585861.691472862,703034.030325302,820206.368247963,0.0
51,1.0,89,0.0,0.0,0.0,511375.237327645,1022750.47871313,1534125.71604077,2045500.95742626,2556876.1947538997,3068251.43613939,3579626.67346703,0.0
52,1.0,90,0.0,0.0,0.0,289973.031265343,579946.0648316661,869919.096097009,1159892.12966333,1449865.16092867,1739838.1944950002,2029811.22576034,0.0
53,1.0,91,0.0,0.0,0.0,138599.153011504,277198.307122813,415797.46013431705,554396.614245626,692995.76725713,831594.9213684391,970194.074379943,0.0
54,1.0,92,0.0,0.0,0.0,171776.967652379,343553.936667833,515330.904320212,687107.8733356671,858884.8409880459,1030661.8100035,1202438.77765588,0.0
55,1.0,93,0.0,0.0,0.0,20447.5743010706,40895.1487643958,61342.723065466394,81790.2975287916,102237.871829862,122685.446293187,143133.020594258,0.0
48,1.0,86,0.0,0.0,0.0,361799.058926488,723598.120723906,1085397.17965039,1447196.24144781,1808995.3003743,2170794.36217172,2532593.42109821,0.0
56,1.0,94,0.0,0.0,0.0,68817.69831009071,137635.39716626,206453.095476351,275270.79433252,344088.49264261103,412906.19149878,481723.889808871,0.0
53,0.0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3.0,193,0.0,0.0,15209.549999999608,15209.549999999608,15209.549999999608,15209.549999999608,15209.549999999608,15209.549999999608,15209.549999999608,15209.549999999608,0.0
9,3.0,194,0.0,0.0,47960.99999999942,47960.99999999942,47960.99999999942,47960.99999999942,47960.99999999942,47960.99999999942,47960.99999999942,47960.99999999942,0.0
10,3.0,195,0.0,0.0,47643.44999999898,47643.44999999898,47643.44999999898,47643.44999999898,47643.44999999898,47643.44999999898,47643.44999999898,47643.44999999898,0.0
11,3.0,196,0.0,0.0,72277.30000000026,72277.30000000026,72277.30000000026,72277.30000000026,72277.30000000026,72277.30000000026,72277.30000000026,72277.30000000026,0.0
12,3.0,197,0.0,0.0,241626.34999998962,241626.34999998962,241626.34999998962,241626.34999998962,241626.34999998962,241626.34999998962,241626.34999998962,241626.34999998962,0.0
13,3.0,198,0.0,0.0,68452.09999999998,68452.09999999998,68452.09999999998,68452.09999999998,68452.09999999998,68452.09999999998,68452.09999999998,68452.09999999998,0.0
14,3.0,199,0.0,0.0,134695.9500000016,134695.9500000016,134695.9500000016,134695.9500000016,134695.9500000016,134695.9500000016,134695.9500000016,134695.9500000016,0.0
15,3.0,200,0.0,0.0,7299.99999999998,7299.99999999998,7299.99999999998,7299.99999999998,7299.99999999998,7299.99999999998,7299.99999999998,7299.99999999998,0.0
16,3.0,201,0.0,0.0,73054.749999998,73054.749999998,73054.749999998,73054.749999998,73054.749999998,73054.749999998,73054.749999998,73054.749999998,0.0
17,3.0,202,0.0,0.0,1598.7000000000082,1598.7000000000082,1598.7000000000082,1598.7000000000082,1598.7000000000082,1598.7000000000082,1598.7000000000082,1598.7000000000082,0.0
18,3.0,203,0.0,0.0,156530.25000000506,156530.25000000506,156530.25000000506,156530.25000000506,156530.25000000506,156530.25000000506,156530.25000000506,156530.25000000506,0.0
19,3.0,204,0.0,0.0,15625.650000000333,15625.650000000333,15625.650000000333,15625.650000000333,15625.650000000333,15625.650000000333,15625.650000000333,15625.650000000333,0.0
23,3.0,205,0.0,0.0,153453.2999999949,153453.2999999949,153453.2999999949,153453.2999999949,153453.2999999949,153453.2999999949,153453.2999999949,153453.2999999949,0.0
24,3.0,206,0.0,0.0,134849.2500000044,134849.2500000044,134849.2500000044,134849.2500000044,134849.2500000044,134849.2500000044,134849.2500000044,134849.2500000044,0.0
25,3.0,207,0.0,0.0,72094.79999999916,72094.79999999916,72094.79999999916,72094.79999999916,72094.79999999916,72094.79999999916,72094.79999999916,72094.79999999916,0.0
26,3.0,208,0.0,0.0,31061.499999999585,31061.499999999585,31061.499999999585,31061.499999999585,31061.499999999585,31061.499999999585,31061.499999999585,31061.499999999585,0.0
27,3.0,209,0.0,0.0,186029.55000000264,186029.55000000264,186029.55000000264,186029.55000000264,186029.55000000264,186029.55000000264,186029.55000000264,186029.55000000264,0.0
28,3.0,210,0.0,0.0,100473.54999999836,100473.54999999836,100473.54999999836,100473.54999999836,100473.54999999836,100473.54999999836,100473.54999999836,100473.54999999836,0.0
29,3.0,211,0.0,0.0,41463.99999999997,41463.99999999997,41463.99999999997,41463.99999999997,41463.99999999997,41463.99999999997,41463.99999999997,41463.99999999997,0.0
30,3.0,212,0.0,0.0,73934.39999999964,73934.39999999964,73934.39999999964,73934.39999999964,73934.39999999964,73934.39999999964,73934.39999999964,73934.39999999964,0.0
31,3.0,213,0.0,0.0,6248.7999999999265,6248.7999999999265,6248.7999999999265,6248.7999999999265,6248.7999999999265,6248.7999999999265,6248.7999999999265,6248.7999999999265,0.0
32,3.0,214,0.0,0.0,17947.05000000055,17947.05000000055,17947.05000000055,17947.05000000055,17947.05000000055,17947.05000000055,17947.05000000055,17947.05000000055,0.0
33,3.0,215,0.0,0.0,38609.70000000114,38609.70000000114,38609.70000000114,38609.70000000114,38609.70000000114,38609.70000000114,38609.70000000114,38609.70000000114,0.0
34,3.0,216,0.0,0.0,7391.2499999999645,7391.2499999999645,7391.2499999999645,7391.2499999999645,7391.2499999999645,7391.2499999999645,7391.2499999999645,7391.2499999999645,0.0
35,4.0,217,0.0,0.0,0.0,4305.435718591138,8610.871437182275,12916.307155773413,17221.7428442265,21527.17856281764,25832.614281408776,30138.049999999912,0.0
36,4.0,218,0.0,0.0,0.0,19243.842876386618,38487.685752773235,57731.528629159846,76975.37137083957,96219.21424722619,115463.0571236128,134706.8999999994,0.0
37,4.0,219,0.0,0.0,0.0,13697.407156554622,27394.814313109244,41092.22146966386,54789.628530336624,68487.03568689125,82184.44284344587,95881.85000000049,0.0
38,4.0,220,0.0,0.0,0.0,31728.407174585427,63456.814349170854,95185.22152375626,126913.62847624284,158642.03565082827,190370.4428254137,222098.8499999991,0.0
39,4.0,221,0.0,0.0,0.0,90537.2072333942,181074.4144667884,271611.62170018256,362148.82829981635,452686.03553321055,543223.2427666048,633760.4499999989,0.0
40,4.0,222,0.0,0.0,0.0,45171.357188028196,90342.71437605639,135514.0715640846,180685.42843591326,225856.78562394148,271028.1428119697,316199.49999999785,0.0
41,4.0,223,0.0,0.0,0.0,72340.39292948278,144680.78585896557,217021.17878844833,289361.57121154835,361701.96414103115,434042.35707051394,506382.7499999967,0.0
42,4.0,224,0.0,0.0,0.0,2994.5642887088616,5989.128577417723,8983.692866126583,11978.257133873494,14972.821422582356,17967.385711291216,20961.950000000077,0.0
43,4.0,225,0.0,0.0,0.0,68478.17149705024,136956.34299410047,205434.5144911507,273912.68550885376,342390.857005904,410869.0285029542,479347.20000000444,0.0
44,4.0,226,0.0,0.0,0.0,5832.178577260711,11664.357154521422,17496.535731782133,23328.71426821759,29160.892845478305,34993.07142273901,40825.24999999972,0.0
45,4.0,227,0.0,0.0,0.0,72345.60721520318,144691.21443040637,217036.8216456095,289382.42835439346,361728.0355695966,434073.6427847998,506419.25000000297,0.0
46,4.0,228,0.0,0.0,0.0,16999.09287414185,33998.1857482837,50997.27862242554,67996.37137757374,84995.46425171559,101994.55712585743,118993.64999999928,0.0
47,4.0,229,0.0,0.0,0.0,24920.11431063451,49840.22862126902,74760.34293190352,99680.45706809722,124600.57137873175,149520.68568936625,174440.80000000075,0.0
48,4.0,230,0.0,0.0,0.0,18279.20001827912,36558.40003655824,54837.600054837356,73116.79994516207,91395.9999634412,109675.19998172032,127954.39999999943,0.0
49,4.0,231,0.0,0.0,0.0,14418.542871561427,28837.085743122854,43255.628614684276,57674.1713853159,72092.71425687733,86511.25712843875,100929.80000000018,0.0
50,4.0,232,0.0,0.0,0.0,5497.9428626407935,10995.885725281587,16493.828587922377,21991.77141207757,27489.714274718364,32987.65713735916,38485.59999999995,0.0
51,4.0,233,0.0,0.0,0.0,34326.68574861267,68653.37149722534,102980.05724583798,137306.74275416383,171633.4285027765,205960.11425138917,240286.80000000182,0.0
52,4.0,234,0.0,0.0,0.0,27097.078598525804,54194.15719705161,81291.2357955774,108388.31420442366,135485.39280294947,162582.47140147528,189679.55000000107,0.0
53,4.0,235,0.0,0.0,0.0,7365.178578793751,14730.357157587501,22095.53573638125,29460.71426361875,36825.892842412504,44191.07142120625,51556.25,0.0
54,4.0,236,0.0,0.0,0.0,23121.18573740697,46242.37147481394,69363.5572122209,92484.74278777956,115605.92852518654,138727.1142625935,161848.30000000045,0.0
55,4.0,237,0.0,0.0,0.0,1239.9571440970979,2479.9142881941957,3719.8714322912933,4959.8285677086915,6199.785711805789,7439.742855902887,8679.699999999984,0.0
56,4.0,238,0.0,0.0,0.0,7761.464293475702,15522.928586951404,23284.392880427105,31045.857119572553,38807.32141304826,46568.78570652396,54330.24999999966,0.0
57,4.0,239,0.0,0.0,0.0,9459.23572374504,18918.47144749008,28377.707171235117,37836.9428287655,47296.178552510544,56755.414276255586,66214.65000000062,0.0
58,4.0,240,0.0,0.0,0.0,4529.650004529634,9059.300009059269,13588.950013588901,18118.599986410984,22648.24999094062,27177.899995470252,31707.549999999886,0.0
35,5.0,241,0.0,0.0,0.0,4305.435718591138,8610.871437182275,12916.307155773413,17221.7428442265,21527.17856281764,25832.614281408776,30138.049999999912,0.0
36,5.0,242,0.0,0.0,0.0,19243.842876386618,38487.685752773235,57731.528629159846,76975.37137083957,96219.21424722619,115463.0571236128,134706.8999999994,0.0
37,5.0,243,0.0,0.0,0.0,13697.407156554622,27394.814313109244,41092.22146966386,54789.628530336624,68487.03568689125,82184.44284344587,95881.85000000049,0.0
38,5.0,244,0.0,0.0,0.0,31728.407174585427,63456.814349170854,95185.22152375626,126913.62847624284,158642.03565082827,190370.4428254137,222098.8499999991,0.0
39,5.0,245,0.0,0.0,0.0,90537.2072333942,181074.4144667884,271611.62170018256,362148.82829981635,452686.03553321055,543223.2427666048,633760.4499999989,0.0
40,5.0,246,0.0,0.0,0.0,45171.357188028196,90342.71437605639,135514.0715640846,180685.42843591326,225856.78562394148,271028.1428119697,316199.49999999785,0.0
41,5.0,247,0.0,0.0,0.0,72340.39292948278,144680.78585896557,217021.17878844833,289361.57121154835,361701.96414103115,434042.35707051394,506382.7499999967,0.0
42,5.0,248,0.0,0.0,0.0,2994.5642887088616,5989.128577417723,8983.692866126583,11978.257133873494,14972.821422582356,17967.385711291216,20961.950000000077,0.0
43,5.0,249,0.0,0.0,0.0,68478.17149705024,136956.34299410047,205434.5144911507,273912.68550885376,342390.857005904,410869.0285029542,479347.20000000444,0.0
44,5.0,250,0.0,0.0,0.0,5832.178577260711,11664.357154521422,17496.535731782133,23328.71426821759,29160.892845478305,34993.07142273901,40825.24999999972,0.0
45,5.0,251,0.0,0.0,0.0,72345.60721520318,144691.21443040637,217036.8216456095,289382.42835439346,361728.0355695966,434073.6427847998,506419.25000000297,0.0
46,5.0,252,0.0,0.0,0.0,16999.09287414185,33998.1857482837,50997.27862242554,67996.37137757374,84995.46425171559,101994.55712585743,118993.64999999928,0.0
47,5.0,253,0.0,0.0,0.0,24920.11431063451,49840.22862126902,74760.34293190352,99680.45706809722,124600.57137873175,149520.68568936625,174440.80000000075,0.0
48,5.0,254,0.0,0.0,0.0,18279.20001827912,36558.40003655824,54837.600054837356,73116.79994516207,91395.9999634412,109675.19998172032,127954.39999999943,0.0
49,5.0,255,0.0,0.0,0.0,14418.542871561427,28837.085743122854,43255.628614684276,57674.1713853159,72092.71425687733,86511.25712843875,100929.80000000018,0.0
50,5.0,256,0.0,0.0,0.0,5497.9428626407935,10995.885725281587,16493.828587922377,21991.77141207757,27489.714274718364,32987.65713735916,38485.59999999995,0.0
51,5.0,257,0.0,0.0,0.0,34326.68574861267,68653.37149722534,102980.05724583798,137306.74275416383,171633.4285027765,205960.11425138917,240286.80000000182,0.0
52,5.0,258,0.0,0.0,0.0,27097.078598525804,54194.15719705161,81291.2357955774,108388.31420442366,135485.39280294947,162582.47140147528,189679.55000000107,0.0
53,5.0,259,0.0,0.0,0.0,7365.178578793751,14730.357157587501,22095.53573638125,29460.71426361875,36825.892842412504,44191.07142120625,51556.25,0.0
54,5.0,260,0.0,0.0,0.0,23121.18573740697,46242.37147481394,69363.5572122209,92484.74278777956,115605.92852518654,138727.1142625935,161848.30000000045,0.0
55,5.0,261,0.0,0.0,0.0,1239.9571440970979,2479.9142881941957,3719.8714322912933,4959.8285677086915,6199.785711805789,7439.742855902887,8679.699999999984,0.0
